time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,
2014-08-26T03:57:52.600Z,32.731,47.808,8,4.2,mb,,,,0.69,us,usb000s66m,2014-11-22T02:06:36.000Z,"46 km SE of ?bd?n?n, Iran",earthquake,2.9,5.5,0.11,23,reviewed,teh,us,
2014-08-26T01:13:01.940Z,32.729,47.7855,10,4.3,mb,,122,9.218,0.42,us,usb000s9s8,2014-11-22T02:06:36.000Z,"45 km SE of ?bd?n?n, Iran",earthquake,7,1.9,0.161,11,reviewed,us,us,
2014-08-26T01:12:26.100Z,32.785,47.8,14,4.3,mb,,,,0.93,us,usb000s662,2014-11-22T02:06:36.000Z,"42 km ESE of ?bd?n?n, Iran",earthquake,5,5.5,0.099,29,reviewed,teh,us,
2014-08-25T06:01:36.000Z,32.74,47.71,12,4.7,mb,,,,1.15,us,usb000s5zv,2014-11-22T02:06:35.000Z,"39 km SE of ?bd?n?n, Iran",earthquake,4,4.1,0.077,52,reviewed,teh,us,
2014-08-24T23:21:19.100Z,33.752,45.801,14.2,4.1,mb,,,,0.76,us,usb000s9p3,2014-11-22T02:06:35.000Z,"22 km E of Mandal?, Iraq",earthquake,6.3,4.8,0.099,28,reviewed,teh,us,
2014-08-24T23:17:01.130Z,33.6312,45.7066,10,4.1,mb,,119,5.14,0.82,us,usb000s5wz,2014-11-22T02:06:35.000Z,"19 km SE of Mandal?, Iraq",earthquake,8.2,1.9,0.094,31,reviewed,us,us,
2014-08-24T02:44:52.100Z,32.682,47.792,19.4,5.2,mb,,,,1.22,us,usb000s5sb,2014-11-22T02:06:32.000Z,"48 km SE of ?bd?n?n, Iran",earthquake,5.1,3.3,0.042,208,reviewed,teh,us,
2014-08-24T01:29:07.100Z,32.695,47.792,12.9,4,mb,,,,1.31,us,usb000s5s9,2014-11-22T02:06:32.000Z,"47 km SE of ?bd?n?n, Iran",earthquake,5.5,6,0.134,19,reviewed,teh,us,
2014-08-23T22:31:48.300Z,32.5793,47.5554,10,4.6,mb,,63,6.794,1.07,us,usb000s5re,2014-11-22T02:06:30.000Z,"29 km ESE of Dehlor?n, Iran",earthquake,4.8,1.7,0.064,73,reviewed,us,us,
2014-08-23T20:34:52.800Z,32.688,47.773,9.5,4.2,mb,,,,1,us,usb000s5r3,2014-11-22T02:06:30.000Z,"47 km SE of ?bd?n?n, Iran",earthquake,6.7,4.8,0.095,31,reviewed,teh,us,
2014-08-23T20:18:05.800Z,32.622,47.812,8.2,4.1,mb,,,,1.28,us,usc000s9x9,2014-11-22T02:06:30.000Z,"51 km E of Dehlor?n, Iran",earthquake,6.2,5.7,0.135,15,reviewed,teh,us,
2014-08-23T20:05:18.700Z,32.716,47.774,19.6,5.1,mwb,,,,0.56,us,usb000s5qt,2015-01-30T04:10:31.303Z,"45 km SE of ?bd?n?n, Iran",earthquake,5.9,3.4,0.054,33,reviewed,teh,us,
2014-08-23T04:57:58.400Z,32.725,47.45,8,4.2,mb,,,,0.98,us,usb000s5lw,2014-11-22T02:06:29.000Z,"17 km ENE of Dehlor?n, Iran",earthquake,5.5,1.9,0.11,28,reviewed,teh,us,
2014-08-22T20:06:04.240Z,33.7003,45.7728,17.1,5.1,mwb,,47,5.1,0.98,us,usb000s5h3,2015-01-30T19:45:18.876Z,"20 km ESE of Mandal?, Iraq",earthquake,7.2,3.3,0.098,10,reviewed,us,us,
2014-08-22T19:35:56.400Z,32.244,47.5471,10.73,4,mb,,141,9.024,0.56,us,usc000s9a9,2014-11-22T02:06:27.000Z,"56 km SSE of Dehlor?n, Iran",earthquake,11.8,6.4,0.144,13,reviewed,us,us,
2014-08-22T17:55:59.400Z,33.5804,45.676,10,4.7,mb,,49,5.176,0.81,us,usb000s5fb,2014-11-22T02:06:26.000Z,"21 km SSE of Mandal?, Iraq",earthquake,6.5,1.8,0.052,111,reviewed,us,us,
2014-08-22T13:29:17.000Z,32.65,47.7,15,4.9,mb,,,,0.99,us,usb000s5cg,2014-11-22T02:06:26.000Z,"40 km E of Dehlor?n, Iran",earthquake,4.1,3.8,0.069,66,reviewed,teh,us,
2014-08-22T10:41:30.000Z,32.67,47.63,12,4.9,mb,,,,1.02,us,usc000s9a2,2014-11-22T02:06:26.000Z,"34 km E of Dehlor?n, Iran",earthquake,4.8,3.9,0.069,66,reviewed,teh,us,
2014-08-22T10:39:59.000Z,32.73,47.62,16,4.9,mb,,,,0.9,us,usb000s5a4,2014-11-22T02:06:26.000Z,"33 km E of Dehlor?n, Iran",earthquake,4.1,3.9,0.049,133,reviewed,teh,us,
2014-08-22T07:29:23.700Z,32.754,47.515,10,4.1,mb,,,,1.35,us,usc000s99m,2014-11-22T02:06:26.000Z,"24 km ENE of Dehlor?n, Iran",earthquake,5.3,4.8,0.144,13,reviewed,teh,us,
2014-08-21T23:15:27.740Z,32.6436,47.6101,10,4.3,mb,,65,6.764,0.9,us,usb000s55x,2014-11-22T02:06:25.000Z,"32 km E of Dehlor?n, Iran",earthquake,7.7,1.9,0.084,43,reviewed,us,us,
2014-08-21T22:17:38.200Z,32.645,47.728,8.2,4.1,mb,,,,1.27,us,usc000s8zr,2014-11-22T02:06:25.000Z,"43 km E of Dehlor?n, Iran",earthquake,8.4,4.3,0.099,32,reviewed,teh,us,
2014-08-21T00:25:33.900Z,32.725,47.501,10,4.2,mb,,,,1,us,usc000s8yu,2014-11-22T02:06:24.000Z,"22 km E of Dehlor?n, Iran",earthquake,6.5,5.7,0.118,22,reviewed,teh,us,
2014-08-20T22:45:15.300Z,32.762,47.486,12,4.3,mb,,,,0.82,us,usb000s4r4,2014-11-22T02:06:24.000Z,"21 km ENE of Dehlor?n, Iran",earthquake,4.8,4.2,0.082,44,reviewed,teh,us,
2014-08-20T19:03:18.600Z,32.771,47.477,13.1,4.4,mb,,,,0.93,us,usb000s4ml,2014-11-22T02:06:23.000Z,"21 km ENE of Dehlor?n, Iran",earthquake,8.1,4.3,0.083,46,reviewed,teh,us,
2014-08-20T11:52:23.600Z,32.592,47.734,10,4,mb,,,,0.82,us,usc000s8y0,2014-11-22T02:06:23.000Z,"45 km ESE of Dehlor?n, Iran",earthquake,7.7,5.3,0.144,13,reviewed,teh,us,
2014-08-20T10:28:38.100Z,32.639,47.731,10,4.4,mb,,,,0.58,us,usb000s4iq,2014-11-22T02:06:23.000Z,"43 km E of Dehlor?n, Iran",earthquake,5.9,4.5,0.09,38,reviewed,teh,us,
2014-08-20T10:14:15.700Z,32.636,47.736,17.7,5.6,mwb,,,,0.85,us,usb000s4if,2017-10-11T20:55:45.771Z,"44 km E of Dehlor?n, Iran",earthquake,4,3.4,0.04,59,reviewed,teh,us,
2014-08-19T23:30:04.800Z,32.718,47.534,9.4,4.4,mb,,,,0.81,us,usb000s4fn,2014-11-15T04:07:17.000Z,"25 km E of Dehlor?n, Iran",earthquake,,4.1,0.092,49,reviewed,teh,us,
2014-08-19T21:32:16.400Z,32.74,47.525,7.8,5.4,mb,,,,0.76,us,usb000s4e8,2014-11-15T04:07:17.000Z,"24 km ENE of Dehlor?n, Iran",earthquake,,3.3,0.035,298,reviewed,teh,us,
2014-08-19T17:59:11.580Z,32.5857,47.6626,12.26,4.5,mb,,52,6.837,0.74,us,usb000s4bf,2014-11-15T04:07:17.000Z,"38 km ESE of Dehlor?n, Iran",earthquake,,1.7,0.072,62,reviewed,us,us,
2014-08-19T16:42:07.300Z,32.58,47.65,18,4,mb,,,,0.38,us,usc000s8q9,2014-11-15T04:07:17.000Z,"38 km ESE of Dehlor?n, Iran",earthquake,,6,0.233,5,reviewed,thr,us,
2014-08-19T15:43:46.330Z,32.6036,47.9333,10,4,mb,,122,6.945,0.65,us,usc000s8q7,2014-11-15T04:07:17.000Z,"53 km NNW of Sh?sh, Iran",earthquake,,2,0.259,9,reviewed,us,us,
2014-08-19T14:43:47.500Z,32.79,47.72,14,4.1,mb,,,,0.83,us,usb000s48f,2014-11-15T04:07:17.000Z,"35 km SE of ?bd?n?n, Iran",earthquake,,5,0.107,28,reviewed,thr,us,
2014-08-19T12:16:20.000Z,32.72,47.63,13,4.3,mb,,,,1.59,us,usb000s45v,2014-11-15T04:07:16.000Z,"34 km E of DehlorÄn, Iran",earthquake,,4.5,0.104,31,reviewed,teh,us,
2014-08-19T10:36:16.000Z,32.76,47.73,10,3.9,mb,,,,1.01,us,usc000s8qt,2014-11-15T04:07:16.000Z,"38 km SE of ?bd?n?n, Iran",earthquake,,5.7,0.155,14,reviewed,teh,us,
2014-08-19T10:32:53.000Z,32.67,47.65,8,4.7,mb,,,,1.1,us,usb000s45j,2014-11-15T04:07:16.000Z,"35 km E of Dehlor?n, Iran",earthquake,,3.9,0.064,79,reviewed,teh,us,
2014-08-19T05:58:34.600Z,32.73,47.45,14,4.1,mb,,,,1.02,us,usc000s8pt,2014-11-15T04:07:16.000Z,"17 km ENE of Dehlor?n, Iran",earthquake,,5.1,0.158,13,reviewed,teh,us,
2014-08-19T05:51:19.900Z,32.89,47.52,12,4,mb,,,,1.69,us,usc000s8pq,2014-11-15T04:07:16.000Z,"14 km SE of ?bd?n?n, Iran",earthquake,,7.4,0.232,6,reviewed,teh,us,
2014-08-19T00:28:53.600Z,32.77,47.552,7.2,4.2,mb,,,,0.71,us,usb000s3zb,2014-11-15T04:07:15.000Z,"27 km SSE of ?bd?n?n, Iran",earthquake,,3.4,0.084,41,reviewed,teh,us,
2014-08-19T00:05:51.400Z,32.814,47.68,28,4.3,mb,,,,1.3,us,usb000s3z6,2014-11-15T04:07:15.000Z,"31 km SE of ?bd?n?n, Iran",earthquake,,5.7,0.088,40,reviewed,teh,us,
2014-08-18T23:30:40.800Z,32.66,47.666,8.4,4.1,mb,,,,1.43,us,usc000s81y,2014-11-15T04:07:15.000Z,"37 km E of Dehlor?n, Iran",earthquake,,6,0.114,21,reviewed,teh,us,
2014-08-18T22:06:45.000Z,32.666,47.591,7.5,4,mb,,,,1.14,us,usc000s81w,2014-11-15T04:07:15.000Z,"30 km E of Dehlor?n, Iran",earthquake,,5.9,0.122,18,reviewed,teh,us,
2014-08-18T21:44:28.300Z,32.707,47.556,8.9,4.8,mb,,,,0.74,us,usb000s3xb,2014-11-15T04:07:15.000Z,"27 km E of Dehlor?n, Iran",earthquake,,4.1,0.05,127,reviewed,teh,us,
2014-08-18T19:46:40.700Z,32.531,47.683,25.8,4.1,mb,,,,1.11,us,usc000s81r,2014-11-15T04:07:15.000Z,"42 km ESE of Dehlor?n, Iran",earthquake,,6.1,0.157,13,reviewed,teh,us,
2014-08-18T19:38:15.700Z,32.685,47.69,17.2,4.5,mb,,,,0.57,us,usb000s3up,2014-11-15T04:07:15.000Z,"39 km E of Dehlor?n, Iran",earthquake,,2.7,0.07,64,reviewed,teh,us,
2014-08-18T19:09:12.800Z,32.8,47.52,14,4.2,mb,,,,1.82,us,usb000s3u7,2014-11-15T04:07:15.000Z,Iran-Iraq border region,earthquake,,7,0.118,21,reviewed,thr,us,
2014-08-18T18:54:57.800Z,32.697,47.574,15.2,4.5,mb,,,,0.86,us,usb000s3tw,2014-11-15T04:07:15.000Z,"28 km E of Dehlor?n, Iran",earthquake,,4.3,0.08,51,reviewed,teh,us,
2014-08-18T18:36:20.000Z,32.533,47.641,32.5,4.3,mb,,,,1.23,us,usb000s3tq,2014-11-15T04:07:15.000Z,"39 km ESE of Dehlor?n, Iran",earthquake,,5.3,0.098,33,reviewed,teh,us,
2014-08-18T18:28:09.500Z,32.646,47.696,18.3,4.2,mb,,,,0.91,us,usc000s81k,2014-11-15T04:07:15.000Z,"40 km E of Dehlor?n, Iran",earthquake,,7.1,0.305,4,reviewed,teh,us,
2014-08-18T18:09:05.550Z,32.5365,47.7673,10,5.1,mb,,76,9.203,0.99,us,usc000s829,2014-11-15T04:07:15.000Z,"50 km ESE of Dehlor?n, Iran",earthquake,,1.7,0.404,12,reviewed,us,us,
2014-08-18T18:08:22.750Z,32.5827,47.7037,5,6,mww,,29,6.858,0.63,us,usb000s3t7,2020-07-10T18:35:21.153Z,"42 km ESE of Dehlor?n, Iran",earthquake,,1.7,,,reviewed,us,us,
2014-08-18T18:07:57.700Z,32.656,47.685,12.2,4.1,mb,,,,0.58,us,usc000s81i,2014-11-15T04:07:15.000Z,"39 km E of Dehlor?n, Iran",earthquake,,5.8,0.109,24,reviewed,teh,us,
2014-08-18T18:03:30.700Z,32.699,47.771,10,4.3,mb,,,,1.07,us,usc000s82i,2014-11-15T04:07:15.000Z,"46 km SE of ?bd?n?n, Iran",earthquake,,6.1,0.154,13,reviewed,teh,us,
2014-08-18T17:40:29.800Z,32.65,47.74,9,4.6,mb,,,,0.98,us,usb000s3su,2014-11-15T04:07:15.000Z,"44 km E of Dehlor?n, Iran",earthquake,,3.3,0.077,54,reviewed,teh,us,
2014-08-18T16:13:32.000Z,32.64,47.53,18,4.1,mb,,,,0.97,us,usc000s81d,2014-11-15T04:07:14.000Z,Iran-Iraq border region,earthquake,,5.8,0.185,10,reviewed,thr,us,
2014-08-18T15:25:39.630Z,32.664,47.5744,10,4,mb,,204,6.731,0.63,us,usc000s81j,2014-11-15T04:07:14.000Z,"28 km E of Dehlor?n, Iran",earthquake,,2,0.518,4,reviewed,us,us,
2014-08-18T14:32:24.640Z,32.7321,47.4597,10,4.2,mb,,123,6.622,0.69,us,usc000s81g,2014-11-15T04:07:14.000Z,"18 km ENE of Dehlor?n, Iran",earthquake,,2,0.216,9,reviewed,us,us,
2014-08-18T11:51:35.000Z,32.78,47.68,10,5.4,mwc,,,,1.27,us,usb000s3qn,2014-11-15T04:07:15.000Z,"33 km SE of ?bd?n?n, Iran",earthquake,,3.4,,,reviewed,teh,gcmt,
2014-08-18T11:23:04.200Z,32.7,47.62,15,5.2,mb,,,,1.26,us,usb000s3qj,2014-11-15T04:07:14.000Z,"33 km E of Dehlor?n, Iran",earthquake,,2.8,0.05,136,reviewed,teh,us,
2014-08-18T11:06:53.700Z,32.67,47.62,11,4.5,mb,,,,1.09,us,usb000s3qe,2014-11-15T04:07:14.000Z,"33 km E of Dehlor?n, Iran",earthquake,,4.4,0.102,31,reviewed,teh,us,
2014-08-18T11:01:40.300Z,32.67,47.72,11,4.6,mb,,,,1,us,usb000s3qc,2014-11-15T04:07:14.000Z,"42 km E of Dehlor?n, Iran",earthquake,,4.4,0.101,32,reviewed,teh,us,
2014-08-18T08:42:31.000Z,32.73,47.78,13,4.4,mb,,,,2.01,us,usc000s812,2014-11-15T04:07:14.000Z,"44 km SE of ?bd?n?n, Iran",earthquake,,5.7,0.155,15,reviewed,teh,us,
2014-08-18T08:05:26.000Z,32.76,47.6,10,4.9,mb,,,,1.11,us,usb000s3q1,2014-11-15T04:07:14.000Z,"30 km SSE of ?bd?n?n, Iran",earthquake,,3.5,0.053,117,reviewed,teh,us,
2014-08-18T06:59:01.000Z,32.73,47.78,14,4.4,mb,,,,1.9,us,usb000s3ps,2014-11-15T04:07:14.000Z,"44 km SE of ?bd?n?n, Iran",earthquake,,4.5,0.097,35,reviewed,teh,us,
2014-08-18T06:50:00.000Z,32.63,47.76,10,4.3,mb,,,,1.5,us,usc000s82b,2014-11-15T04:07:14.000Z,"46 km E of Dehlor?n, Iran",earthquake,,5.6,0.168,11,reviewed,teh,us,
2014-08-18T06:34:46.000Z,32.69,47.69,10,4.1,mb,,,,1.21,us,usb000s3pl,2014-11-15T04:07:14.000Z,"39 km E of Dehlor?n, Iran",earthquake,,5.3,0.145,16,reviewed,teh,us,
2014-08-18T05:59:21.000Z,32.75,47.71,10,4.4,mb,,,,1.5,us,usc000s80u,2014-11-15T04:07:14.000Z,"38 km SE of ?bd?n?n, Iran",earthquake,,5.6,0.155,14,reviewed,teh,us,
2014-08-18T05:25:51.000Z,32.72,47.69,12,5.6,mwb,,,,1.19,us,usb000s3ph,2017-10-11T20:55:19.881Z,"39 km SE of ?bd?n?n, Iran",earthquake,,3,0.048,42,reviewed,teh,us,
2014-08-18T05:14:56.000Z,32.78,47.64,9,4.3,mb,,,,1.5,us,usc000s80t,2014-11-15T04:07:14.000Z,"31 km SE of ?bd?n?n, Iran",earthquake,,5.2,0.137,18,reviewed,teh,us,
2014-08-18T05:11:12.000Z,32.85,47.54,8,4,mb,,,,1.46,us,usc000s80s,2014-11-15T04:07:14.000Z,"19 km SE of ?bd?n?n, Iran",earthquake,,5.2,0.173,11,reviewed,teh,us,
2014-08-18T04:45:35.100Z,32.759,47.555,14,4,mb,,,,0.77,us,usc000s80r,2014-11-15T04:07:14.000Z,"27 km ENE of Dehlor?n, Iran",earthquake,,3.9,0.122,20,reviewed,teh,us,
2014-08-18T04:39:30.800Z,32.706,47.722,7.9,4.7,mb,,,,0.78,us,usb000s3pb,2014-11-15T04:07:14.000Z,"42 km SE of ?bd?n?n, Iran",earthquake,,4.3,0.062,82,reviewed,teh,us,
2014-08-18T04:20:41.400Z,32.755,47.509,12,4.9,mb,,,,0.81,us,usb000s3p9,2014-11-15T04:07:14.000Z,"23 km ENE of Dehlor?n, Iran",earthquake,,4.1,0.055,111,reviewed,teh,us,
2014-08-18T03:53:15.000Z,32.688,47.725,13.2,4.2,mb,,,,0.84,us,usb000s3pa,2014-11-15T04:07:14.000Z,"42 km E of Dehlor?n, Iran",earthquake,,5,0.11,25,reviewed,teh,us,
2014-08-18T03:45:28.800Z,32.789,47.652,9.2,4.2,mb,,,,0.84,us,usb000s3p3,2014-11-15T04:07:14.000Z,"31 km SE of ?bd?n?n, Iran",earthquake,,3.9,0.103,29,reviewed,teh,us,
2014-08-18T03:18:32.000Z,32.705,47.737,17.3,4.2,mb,,,,0.48,us,usc000s80n,2014-11-15T04:07:13.000Z,"43 km SE of ?bd?n?n, Iran",earthquake,,5.5,0.124,18,reviewed,teh,us,
2014-08-18T03:17:10.200Z,32.678,47.596,23.5,4.2,mb,,,,0.87,us,usc000s80p,2014-11-15T04:07:13.000Z,"30 km E of Dehlor?n, Iran",earthquake,,6.5,0.118,21,reviewed,teh,us,
2014-08-18T03:13:09.670Z,32.5347,47.6497,10,4.4,mb,,225,6.874,0.8,us,usc000s828,2014-11-15T04:07:13.000Z,"39 km ESE of Dehlor?n, Iran",earthquake,,2,0.149,14,reviewed,us,us,
2014-08-18T03:11:31.700Z,32.74,47.601,12,4.5,mb,,,,0.71,us,usb000s3nx,2014-11-15T04:07:13.000Z,"31 km E of Dehlor?n, Iran",earthquake,,3.3,0.07,65,reviewed,teh,us,
2014-08-18T03:01:35.000Z,32.696,47.557,10,4.8,mb,,,,0.8,us,usb000s3nu,2014-11-15T04:07:13.000Z,"27 km E of Dehlor?n, Iran",earthquake,,4.1,0.047,142,reviewed,teh,us,
2014-08-18T03:00:41.950Z,32.7941,47.5514,10,4.4,mb,,63,6.611,0.6,us,usc000s80v,2014-11-15T04:07:13.000Z,Iran-Iraq border region,earthquake,,1.9,0.083,45,reviewed,us,us,
2014-08-18T02:59:25.440Z,32.5443,47.6741,10,4.5,mb,,123,6.877,0.58,us,usb000s3ns,2014-11-15T04:07:13.000Z,"41 km ESE of Dehlor?n, Iran",earthquake,,1.6,0.075,57,reviewed,us,us,
2014-08-18T02:56:54.400Z,32.74,47.63,14,4.2,mb,,,,0.76,us,usc000s822,2014-11-15T04:07:13.000Z,"34 km SE of ?bd?n?n, Iran",earthquake,,7.2,0.137,15,reviewed,thr,us,
2014-08-18T02:53:12.600Z,32.73,47.69,14,4.3,mb,,,,0.54,us,usb000s3nz,2014-11-15T04:07:13.000Z,"38 km SE of ?bd?n?n, Iran",earthquake,,3.9,0.086,41,reviewed,teh,us,
2014-08-18T02:49:59.380Z,32.5877,47.5219,10,4.3,mb,,224,6.773,0.39,us,usc000s820,2014-11-15T04:07:13.000Z,"26 km ESE of Dehlor?n, Iran",earthquake,,2,0.187,9,reviewed,us,us,
2014-08-18T02:49:01.910Z,32.4329,47.4817,10,4.4,mb,,233,6.888,0.4,us,usc000s80z,2014-11-15T04:07:13.000Z,"35 km SE of Dehlor?n, Iran",earthquake,,2,0.218,7,reviewed,us,us,
2014-08-18T02:43:32.170Z,32.4748,47.4318,10,4.7,mb,,94,6.83,0.51,us,usc000s826,2014-11-15T04:07:13.000Z,"28 km SSE of Dehlor?n, Iran",earthquake,,2,0.126,20,reviewed,us,us,
2014-08-18T02:32:05.350Z,32.703,47.695,10.2,6.2,mww,,,,0.46,us,usb000s3np,2020-07-10T18:35:02.576Z,"40 km E of Dehlor?n, Iran",earthquake,,3,,,reviewed,teh,us,
2014-08-17T14:47:20.300Z,32.7,47.64,16,5,mb,,,,0.95,us,usb000s3k2,2014-11-15T04:07:12.000Z,"34 km E of Dehlor?n, Iran",earthquake,,1.8,0.052,124,reviewed,thr,us,
2014-08-17T11:24:16.590Z,32.6589,47.709,10,4.8,mb,,53,0.87,1.28,us,usb000s3js,2014-11-15T04:07:12.000Z,"41 km E of Dehlor?n, Iran",earthquake,,0.8,0.078,55,reviewed,us,us,
2014-08-08T12:10:05.000Z,32.6,48.09,10,4.1,mb,,,,1.53,us,usb000s4u1,2014-11-07T21:47:35.000Z,"45 km NW of Shahrak-e K?l?r?, Iran",earthquake,,5.3,0.131,17,reviewed,teh,us,
2014-07-28T05:14:57.000Z,33.62,45.59,8,4.1,mb,,,,1.32,us,usb000rxup,2014-10-25T01:49:40.000Z,"14 km SSE of Mandal?, Iraq",earthquake,,4.9,0.127,20,reviewed,teh,us,
2014-07-12T16:16:22.000Z,32.61,48.05,9,4.6,mb,,,,1.14,us,usb000rsd8,2014-10-10T08:02:14.000Z,"48 km NW of Shahrak-e K?l?r?, Iran",earthquake,,4.4,0.181,9,reviewed,teh,us,
2014-07-12T11:20:57.900Z,35.058,47.951,10,4.3,mb,,,,1,us,usb000rwhh,2014-10-10T08:02:14.000Z,"17 km SE of Qorveh, Iran",earthquake,,1.8,0.237,5,reviewed,teh,us,
2014-06-29T01:09:30.900Z,33.975,48.209,15,4,mb,,,,1.3,us,usb000rvnr,2014-09-26T11:49:43.000Z,western Iran,earthquake,,5.3,0.116,20,reviewed,teh,us,
2014-06-18T06:19:36.300Z,33.931,47.267,8,4.3,mb,,,,1.18,us,usc000rh6g,2014-09-19T17:22:42.000Z,"46 km SSE of Kermanshah, Iran",earthquake,,5.3,0.119,22,reviewed,teh,us,
2014-04-16T01:14:08.100Z,35.69,45.19,10,3.8,mb,,,,1.1,us,usb000pm1h,2014-07-04T01:33:02.000Z,"26 km WNW of As Sulaym?n?yah, Iraq",earthquake,,5.9,0.18,9,reviewed,teh,us,
2014-03-12T03:41:52.300Z,32.493,48.466,13.2,4.1,mb,,,,0.91,us,usc000n8kw,2014-05-16T21:51:37.000Z,"15 km N of Shahrak-e K?l?r?, Iran",earthquake,,5.3,0.166,12,reviewed,teh,us,
2014-02-02T16:00:38.000Z,33.51,46.01,17,4.1,mb,,,,1.06,us,usc000mspn,2014-04-08T01:43:23.000Z,"40 km WSW of ?l?m, Iran",earthquake,,2.8,0.146,19,reviewed,teh,us,
2013-12-28T22:56:31.920Z,32.8154,47.6113,10.1,4.9,mb,,49,7.673,0.74,us,usc000ltga,2014-02-28T08:44:11.000Z,"26 km SE of ?bd?n?n, Iran",earthquake,,2.5,0.042,,reviewed,us,us,
2013-12-20T07:29:11.450Z,31.7563,45.8704,14.16,4,mb,,71,8.208,0.47,us,usc000lvqc,2014-02-27T21:37:23.000Z,"48 km NW of Ash Sha?rah, Iraq",earthquake,,5,0.211,,reviewed,us,us,
2013-12-10T16:33:09.590Z,34.1563,45.6089,23.06,4.1,mb,,73,6.02,0.75,us,usc000lk2t,2014-02-21T23:00:50.000Z,"41 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,6.6,0.174,,reviewed,us,us,
2013-12-01T18:45:53.760Z,33.8934,46.4902,10,4.2,mb,,69,6.397,1.19,us,usb000lbwg,2014-02-12T01:08:40.000Z,"29 km NNE of ?l?m, Iran",earthquake,,1.9,0.146,,reviewed,us,us,
2013-11-25T02:01:57.900Z,34.29,45.49,17,4,mb,,,,4.14,us,usb000l5xs,2014-02-11T02:18:58.000Z,"39 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,,2.9,0.15,,reviewed,thr,us,
2013-11-24T18:05:41.670Z,34.1765,45.6171,14,5.4,mwb,,46,6.001,1.21,us,usb000l5tj,2020-07-10T18:23:58.920Z,"38 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,1.8,0.046,,reviewed,us,us,
2013-11-24T18:03:13.030Z,34.1438,45.6274,10.78,5,mb,,48,6.034,1.1,us,usb000l5tg,2014-02-11T02:18:57.000Z,"41 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,,2.6,0.061,,reviewed,us,us,
2013-11-24T06:56:57.800Z,34.251,45.62,12,4.2,mb,,,,0.8,us,usb000l5ln,2014-02-11T02:18:57.000Z,"32 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,4.8,0.108,,reviewed,teh,us,
2013-11-24T03:20:30.600Z,36.1513,45.4939,10.56,4.3,mb,,38,1.621,1.36,us,usb000l5ic,2014-02-11T02:18:56.000Z,"39 km WNW of B?neh, Iran",earthquake,,1.8,0.129,,reviewed,us,us,
2013-11-23T23:26:20.600Z,34.2291,45.6639,10.06,5.2,mb,,34,5.953,0.8,us,usb000l5em,2014-02-11T02:18:56.000Z,"31 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,1.7,0.041,,reviewed,us,us,
2013-11-23T06:52:02.460Z,34.2649,45.5609,10.37,4.2,mb,,87,0.808,1.05,us,usb000l7px,2014-02-11T02:18:56.000Z,"35 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,5.5,0.103,,reviewed,us,us,
2013-11-22T21:02:33.030Z,34.1896,45.5917,10.06,4.4,mb,,47,5.986,0.83,us,usb000l4qz,2015-01-30T15:24:15.518Z,"39 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,2.7,0.078,,reviewed,us,us,
2013-11-22T20:43:46.250Z,34.0056,45.6456,10.08,4.1,mb,,95,6.173,1.2,us,usb000l7ea,2014-02-11T02:18:55.000Z,"29 km NNE of Mandal?, Iraq",earthquake,,4.9,0.158,,reviewed,us,us,
2013-11-22T19:24:05.600Z,34.304,45.612,12.1,3.9,mb,,,,1.37,us,usb000l4n4,2014-02-11T02:18:55.000Z,"28 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,6.5,0.124,,reviewed,teh,us,
2013-11-22T18:44:00.890Z,33.9256,45.6973,11.54,4.4,mb,,68,6.257,1.6,us,usb000l7dz,2014-02-11T02:18:55.000Z,"23 km NE of Mandal?, Iraq",earthquake,,5,0.106,,reviewed,us,us,
2013-11-22T18:30:58.010Z,34.3083,45.6105,14,5.8,mww,,28,0.75,0.9,us,usb000l4lf,2020-07-10T18:23:25.630Z,"28 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,1.7,,,reviewed,us,us,
2013-11-22T15:23:24.000Z,34.39,45.5,14,3.8,mb,,,,1.11,us,usb000l7dj,2014-02-11T02:18:55.000Z,"34 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,,4.2,0.227,,reviewed,teh,us,
2013-11-22T10:09:58.730Z,34.4284,45.3833,5.55,4.2,mb,,86,0.871,1.24,us,usb000l7db,2014-02-11T02:18:54.000Z,"44 km W of Sarpol-e Z?ah?b, Iran",earthquake,,4.1,0.14,,reviewed,us,us,
2013-11-22T06:51:25.060Z,34.4574,45.4824,6,5.6,mwb,,33,0.784,1.37,us,usb000l43r,2020-07-10T18:23:03.568Z,"34 km W of Sarpol-e Z?ah?b, Iran",earthquake,,1.2,0.038,,reviewed,us,us,
